schema_version,row_scope,experiment_id,machine_id,architecture,source_commit,source_dirty,dataset_manifest_sha256,randomization_seed,measurement_method,measurement_tool_sha256,split,raw_jsonl_sha256,run_metadata_sha256,ablation_catalog_sha256,profile,threads,dataset_id,input_path,input_sha256,original_bytes,baseline_codec,baseline_codec_config,baseline_config_sha256,baseline_runtime_profile_sha256,baseline_executable_sha256,ablated_codec,ablated_codec_config,ablated_config_sha256,ablated_runtime_profile_sha256,ablated_executable_sha256,ablation_id,disabled_algorithms,delta_direction,expected_repetitions,expected_trial_pairs,baseline_rows,ablated_rows,baseline_successes,ablated_successes,paired_repetitions,paired_successes,missing_baseline_repetitions,missing_ablated_repetitions,failed_pairs,timeout_pairs,unavailable_pairs,schedule_mismatch_pairs,baseline_status,ablated_status,pairing_status,roundtrip_status,determinism_status,protocol_status,confidence_status,ci_method,bootstrap_replicates,bootstrap_seed,baseline_archive_bytes_mean,baseline_archive_bytes_median,ablated_archive_bytes_mean,ablated_archive_bytes_median,paired_archive_bytes_delta_mean,paired_archive_bytes_delta_median,paired_archive_bytes_delta_ci95_low,paired_archive_bytes_delta_ci95_high,paired_archive_bytes_delta_percent_mean,paired_archive_bytes_delta_percent_ci95_low,paired_archive_bytes_delta_percent_ci95_high,bootstrap_archive_bytes_delta_ci95_low,bootstrap_archive_bytes_delta_ci95_high,bootstrap_archive_bytes_delta_percent_ci95_low,bootstrap_archive_bytes_delta_percent_ci95_high,baseline_compression_wall_ns_mean,baseline_compression_wall_ns_median,ablated_compression_wall_ns_mean,ablated_compression_wall_ns_median,paired_compression_wall_ns_delta_mean,paired_compression_wall_ns_delta_median,paired_compression_wall_ns_delta_ci95_low,paired_compression_wall_ns_delta_ci95_high,paired_compression_wall_ns_delta_percent_mean,paired_compression_wall_ns_delta_percent_ci95_low,paired_compression_wall_ns_delta_percent_ci95_high,bootstrap_compression_wall_ns_delta_ci95_low,bootstrap_compression_wall_ns_delta_ci95_high,bootstrap_compression_wall_ns_delta_percent_ci95_low,bootstrap_compression_wall_ns_delta_percent_ci95_high,baseline_decompression_wall_ns_mean,baseline_decompression_wall_ns_median,ablated_decompression_wall_ns_mean,ablated_decompression_wall_ns_median,paired_decompression_wall_ns_delta_mean,paired_decompression_wall_ns_delta_median,paired_decompression_wall_ns_delta_ci95_low,paired_decompression_wall_ns_delta_ci95_high,paired_decompression_wall_ns_delta_percent_mean,paired_decompression_wall_ns_delta_percent_ci95_low,paired_decompression_wall_ns_delta_percent_ci95_high,bootstrap_decompression_wall_ns_delta_ci95_low,bootstrap_decompression_wall_ns_delta_ci95_high,bootstrap_decompression_wall_ns_delta_percent_ci95_low,bootstrap_decompression_wall_ns_delta_percent_ci95_high,baseline_peak_rss_bytes_mean,baseline_peak_rss_bytes_median,ablated_peak_rss_bytes_mean,ablated_peak_rss_bytes_median,paired_peak_rss_bytes_delta_mean,paired_peak_rss_bytes_delta_median,paired_peak_rss_bytes_delta_ci95_low,paired_peak_rss_bytes_delta_ci95_high,paired_peak_rss_bytes_delta_percent_mean,paired_peak_rss_bytes_delta_percent_ci95_low,paired_peak_rss_bytes_delta_percent_ci95_high,bootstrap_peak_rss_bytes_delta_ci95_low,bootstrap_peak_rss_bytes_delta_ci95_high,bootstrap_peak_rss_bytes_delta_percent_ci95_low,bootstrap_peak_rss_bytes_delta_percent_ci95_high,decision_status,decision_evidence,failure_reasons
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-synthetic-recurrence,datasets/synthetic/recurrence/s0000065536_n000p000_seed1297748005.bin,8d5944aabf5526f28b79d4b3841ec21dbd86daac0caa96729fec8838039fdd69,65536,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-coordinate-v1,fb91a9679f353dac71a4fd88cd05cce5491385745b3990bfa054c63ba3a8477f,d2662fb2a8c010ea44822817432921c862ef542f6bc5fb5a4c27168b7c66c607,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-coordinate,coordinates,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,882,882,882,882,0,0,0,0,0,0,0,,,,,216824886.5,216704290.5,292415529.39999998,292171241,75590642.900000006,75553991.5,56366496.511782862,94814789.288217157,34.887658507965305,25.965145763398095,43.810171252532513,,,,,11032413.5,9653599,12973115.5,11222525.5,1940702,819005,-1096170.1408836958,4977574.1408836953,22.577757661658914,-7.4180424130013627,52.573557736319188,,,,,4475699.2000000002,4472832,9827942.4000000004,9838592,5352243.2000000002,5380096,5299739.7636596225,5404746.6363403779,119.60573685063275,117.72289495771324,121.48857874355227,,,,,size-effect-inconclusive,"delta=ablated-minus-enabled; size_delta_bytes=0.0; compression_wall_ns_delta_percent=34.887658507965305; decompression_wall_ns_delta_percent=22.577757661658914; peak_rss_bytes_delta_percent=119.60573685063275; conservative_size_ci95=[0.0,0.0]",
1,corpus,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,__aggregate__,,,10180361,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-coordinate-v1,fb91a9679f353dac71a4fd88cd05cce5491385745b3990bfa054c63ba3a8477f,d2662fb2a8c010ea44822817432921c862ef542f6bc5fb5a4c27168b7c66c607,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-coordinate,coordinates,ablated_minus_enabled,10,110,110,110,110,110,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t+deterministic-paired-file-bootstrap,10000,1297748005,7257191,7257191,7257191,7257191,0,0,0,0,0,0,0,0,0,0,0,22641066656.299999,22641215069,25276401232.599998,25264226867.5,2635334576.3000002,2617784955,2537078961.3254123,2733590191.2745881,11.640684033348943,11.190753245018524,12.090614821679363,229235859.61750004,6180757086.6249971,4.5542157720234728,36.591316544527047,2243427021.5,2235459731,2237949218.6999998,2230141116.5,-5477802.7999999998,-9041830,-42784288.235137597,31828682.635137599,-0.21631980012570184,-1.8759975604737247,1.443357960222321,-23172133.892500002,6663832.8074999973,-0.50282999216306723,3.3169413110652983,22518579.199999999,22534144,23971430.399999999,23977984,1452851.2,1439744,1392551.7381617022,1513150.6618382977,6.4521730862285605,6.1789506806215559,6.725395491835565,-27443.200000000001,5807308.7999999998,-0.1517473795274,120.78766582118851,size-effect-inconclusive,"delta=ablated-minus-enabled; size_delta_bytes=0.0; compression_wall_ns_delta_percent=11.640684033348943; decompression_wall_ns_delta_percent=-0.21631980012570184; peak_rss_bytes_delta_percent=6.4521730862285605; conservative_size_ci95=[0.0,0.0]",
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-canterbury-alice29-txt,datasets/data/canterbury/alice29.txt,7467306ee0feed4971260f3c87421154a05be571d944e9cb021a5713700c38f0,152089,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-whole-block-entropy-v1,55f2cfb2e4425a7153decbe4e16c321721a5b66dc23940f14275abf99abeb42a,2828282e483fc7f062bd1f08c6de1ff787c03d59446439bc447046a6d446377c,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-whole-block-entropy,whole-block-entropy,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,80481,80481,152577,152577,72096,72096,72096,72096,89.581391881313607,89.581391881313607,89.581391881313607,,,,,1304970962.3,1300647564,1207880137,1221946777.5,-97090825.299999997,-78259600,-136850604.06278062,-57331046.537219383,-7.3503589093087287,-10.22530793566203,-4.475409882955427,,,,,66378933.299999997,66088585,18304621.399999999,18272293.5,-48074311.899999999,-47794195.5,-49440427.342994601,-46708196.457005396,-72.409956803177153,-73.920577648267596,-70.899335958086709,,,,,5783961.5999999996,5775360,5918310.4000000004,5916672,134348.79999999999,137216,92233.387127495022,176464.21287250496,2.3266369875862329,1.5921293216523629,3.061144653520103,,,,,enabled-algorithm-size-benefit,"delta=ablated-minus-enabled; size_delta_bytes=72096.0; compression_wall_ns_delta_percent=-7.350358909308729; decompression_wall_ns_delta_percent=-72.40995680317715; peak_rss_bytes_delta_percent=2.326636987586233; conservative_size_ci95=[72096.0,72096.0]",
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-canterbury-kennedy-xls,datasets/data/canterbury/kennedy.xls,9af47239ca29dfe20e633f80bbbb9a4cc9783d0803d7b2b5626f42e4c3790420,1029744,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-whole-block-entropy-v1,55f2cfb2e4425a7153decbe4e16c321721a5b66dc23940f14275abf99abeb42a,2828282e483fc7f062bd1f08c6de1ff787c03d59446439bc447046a6d446377c,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-whole-block-entropy,whole-block-entropy,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,261046,261046,1030232,1030232,769186,769186,769186,769186,294.65534809956864,294.65534809956864,294.65534809956864,,,,,1616444440.5999999,1601607190.5,1502209469.0999999,1486911504,-114234971.5,-103893104,-162036545.82115406,-66433397.178845957,-6.9777241008717423,-9.7992573106266896,-4.1561908911167951,,,,,167387245.69999999,166280275,66455591.899999999,65588952,-100931653.8,-100704480,-103176088.45363663,-98687219.146363363,-60.289258615047615,-61.209520998949465,-59.368996231145765,,,,,18042880,18061312,19703398.399999999,19701760,1660518.3999999999,1648640,1606033.1438268078,1715003.656173192,9.2038066668884735,8.8914294947580501,9.5161838390188969,,,,,enabled-algorithm-size-benefit,"delta=ablated-minus-enabled; size_delta_bytes=769186.0; compression_wall_ns_delta_percent=-6.977724100871742; decompression_wall_ns_delta_percent=-60.289258615047615; peak_rss_bytes_delta_percent=9.203806666888473; conservative_size_ci95=[769186.0,769186.0]",
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-silesia-x-ray,datasets/data/silesia/x-ray,7de9fce1405dc44ae5e6813ed21cd5751e761bd4265655a005d39b9685d1c9ad,8474240,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-whole-block-entropy-v1,55f2cfb2e4425a7153decbe4e16c321721a5b66dc23940f14275abf99abeb42a,2828282e483fc7f062bd1f08c6de1ff787c03d59446439bc447046a6d446377c,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-whole-block-entropy,whole-block-entropy,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,6832574,6832574,8476584,8476584,1644010,1644010,1644010,1644010,24.06135667173162,24.06135667173162,24.06135667173162,,,,,17634302018.900002,17628043274,12522798968,12512441756,-5111503050.8999996,-5097852219,-5191100817.7492599,-5031905284.0507393,-28.984925788197181,-29.375537839900357,-28.594313736494005,,,,,1908853801.3,1903882167,418641810.5,418770582.5,-1490211990.8,-1484906406.5,-1514985220.1030416,-1465438761.4969583,-78.062170897906199,-78.340035139927366,-77.784306655885032,,,,,22518579.199999999,22534144,22095462.399999999,22099968,-423116.79999999999,-434176,-457647.3639628042,-388586.23603719578,-1.8786558005594554,-2.0300388311022406,-1.7272727700166703,,,,,enabled-algorithm-size-benefit,"delta=ablated-minus-enabled; size_delta_bytes=1644010.0; compression_wall_ns_delta_percent=-28.98492578819718; decompression_wall_ns_delta_percent=-78.0621708979062; peak_rss_bytes_delta_percent=-1.8786558005594554; conservative_size_ci95=[1644010.0,1644010.0]",
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-synthetic-constant-00,datasets/synthetic/constant_00/s0000065536_n000p000_seed1297748005.bin,de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31,65536,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-whole-block-entropy-v1,55f2cfb2e4425a7153decbe4e16c321721a5b66dc23940f14275abf99abeb42a,2828282e483fc7f062bd1f08c6de1ff787c03d59446439bc447046a6d446377c,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-whole-block-entropy,whole-block-entropy,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,485,485,485,485,0,0,0,0,0,0,0,,,,,258013192.90000001,266991829.5,267759558.40000001,266716230,9746365.5,1301627,-4305160.9666797929,23797891.966679793,4.4155131530881082,-2.0020102373814206,10.833036543557636,,,,,12031184,9361575,12000999.800000001,9637605.5,-30184.200000000001,278307,-4262340.6428335672,4201972.2428335669,9.7941697390014788,-22.630946970919116,42.219286448922077,,,,,4471603.2000000002,4470784,4442112,4442112,-29491.200000000001,-12288,-80347.423431765055,21365.02343176505,-0.64540823641119327,-1.7744202755152354,0.48360380269284886,,,,,size-effect-inconclusive,"delta=ablated-minus-enabled; size_delta_bytes=0.0; compression_wall_ns_delta_percent=4.415513153088108; decompression_wall_ns_delta_percent=9.794169739001479; peak_rss_bytes_delta_percent=-0.6454082364111933; conservative_size_ci95=[0.0,0.0]",
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-synthetic-lfsr8,datasets/synthetic/lfsr8/s0000065536_n000p000_seed1297748005.bin,c22f599374ecb687cb2737130592553d274b26414a1c37bb1d36a02a3e7cdb64,65536,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-whole-block-entropy-v1,55f2cfb2e4425a7153decbe4e16c321721a5b66dc23940f14275abf99abeb42a,2828282e483fc7f062bd1f08c6de1ff787c03d59446439bc447046a6d446377c,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-whole-block-entropy,whole-block-entropy,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,753,753,66024,66024,65271,65271,65271,65271,8668.1274900398403,8668.1274900398403,8668.1274900398403,,,,,282510682.80000001,268182213.5,317265499.30000001,316815750.5,34754816.5,48327351,17115255.574663583,52394377.425336421,13.001759700138459,6.4278254616919268,19.57569393858499,,,,,10330201.699999999,9043913,16775991.4,17346254,6445789.7000000002,7849140,4157005.7508185622,8734573.6491814386,68.043011550669661,41.740147422180641,94.345875679158681,,,,,4615372.7999999998,4620288,4846796.7999999998,4829184,231424,241664,173757.16334519349,289090.83665480651,5.0221406847517196,3.7546810638020727,6.2896003057013665,,,,,enabled-algorithm-size-benefit,"delta=ablated-minus-enabled; size_delta_bytes=65271.0; compression_wall_ns_delta_percent=13.001759700138459; decompression_wall_ns_delta_percent=68.04301155066966; peak_rss_bytes_delta_percent=5.02214068475172; conservative_size_ci95=[65271.0,65271.0]",
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-synthetic-linear,datasets/synthetic/linear/s0000065536_n000p000_seed1297748005.bin,35171a3b38d84c658143e78203683076d07beca32140221055c899b2dcf1cbc5,65536,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-whole-block-entropy-v1,55f2cfb2e4425a7153decbe4e16c321721a5b66dc23940f14275abf99abeb42a,2828282e483fc7f062bd1f08c6de1ff787c03d59446439bc447046a6d446377c,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-whole-block-entropy,whole-block-entropy,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,489,489,489,489,0,0,0,0,0,0,0,,,,,268016374.90000001,268000066.5,267172029.90000001,267076573.5,-844345,-680103,-2082094.954926796,393404.95492679602,-0.31249098705887607,-0.77281885544694717,0.14783688132919504,,,,,16754805.300000001,17129231,14713839,16989104,-2040966.3,-1172280.5,-5640067.541531791,1558134.9415317911,-8.9186567028124095,-35.397438482492731,17.560125076867912,,,,,4469555.2000000002,4487168,4541235.2000000002,4534272,71680,71680,17386.771446095816,125973.22855390419,1.6177932981527392,0.39309423369761132,2.8424923626078673,,,,,size-effect-inconclusive,"delta=ablated-minus-enabled; size_delta_bytes=0.0; compression_wall_ns_delta_percent=-0.31249098705887607; decompression_wall_ns_delta_percent=-8.91865670281241; peak_rss_bytes_delta_percent=1.6177932981527392; conservative_size_ci95=[0.0,0.0]",
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-synthetic-periodic,datasets/synthetic/periodic/s0000065536_n000p000_seed1297748005.bin,742efc49d53b0f51b7a9cdc8afdf6fb69b22e359571f016274fae0b527f1d1c8,65536,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-whole-block-entropy-v1,55f2cfb2e4425a7153decbe4e16c321721a5b66dc23940f14275abf99abeb42a,2828282e483fc7f062bd1f08c6de1ff787c03d59446439bc447046a6d446377c,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-whole-block-entropy,whole-block-entropy,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,500,500,66024,66024,65524,65524,65524,65524,13104.799999999999,13104.799999999999,13104.799999999999,,,,,267393868.5,266674175.5,271933194.10000002,266423095.5,4539325.5999999996,-521162,-7484477.5748371873,16563128.774837187,1.7101647266571021,-2.8003304782657121,6.2206599315799167,,,,,11868211.300000001,10577975,15407404.1,17076011,3539192.7999999998,3626787,100659.00753330486,6977726.5924666952,39.344142623319485,6.3520093914315581,72.336275855207418,,,,,4554342.4000000004,4534272,4697702.4000000004,4700160,143360,161792,73957.20146575298,212762.79853424703,3.1711582417938482,1.6300874492212416,4.7122290343664552,,,,,enabled-algorithm-size-benefit,"delta=ablated-minus-enabled; size_delta_bytes=65524.0; compression_wall_ns_delta_percent=1.710164726657102; decompression_wall_ns_delta_percent=39.344142623319485; peak_rss_bytes_delta_percent=3.171158241793848; conservative_size_ci95=[65524.0,65524.0]",
1,file,development-pilot-v2-retry,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,true,b1d7dba75560d44d8e234e4205e09487f93678fb8688cac6a0905486c969c2ca,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,158c6bafe466a94d0f90df39b2b3038ade08238b91d61c7acf380d4fac516594,2a5428b45f9141d72b19a597f37239f8f149806b4ec11f52bee488ddf0d58164,0d41232c5473b8547fa86a26819eba1bc47444258e67e79fd612a6c85ddbfb0f,balanced,1,dev-synthetic-piecewise-mixed,datasets/synthetic/piecewise_mixed/s0000065536_n000p000_seed1297748005.bin,38b3dc136b580000e98f02e075e2afc2aaa55e824df172b419522b9d70abe9ea,65536,mathsvg,balanced-v1,b8b432a44db4d5e59ca81df6eaa329ee2a47590fff0448de7f7401ea9595e925,5126142db830f089d3116f9760bacc01c6c95aba6cc72fe2b1637d85e06e5b20,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,mathsvg,balanced-ablation-no-whole-block-entropy-v1,55f2cfb2e4425a7153decbe4e16c321721a5b66dc23940f14275abf99abeb42a,2828282e483fc7f062bd1f08c6de1ff787c03d59446439bc447046a6d446377c,81128211b782e3a4331d1c5fcd6db21eecf78dc823faab718e7ebe3f2ceeeee8,no-whole-block-entropy,whole-block-entropy,ablated_minus_enabled,10,10,10,10,10,10,10,10,0,0,0,0,0,0,ok,ok,complete,pass,pass,complete,confirmed,paired-repetition-student-t,,,13203,13203,66024,66024,52821,52821,52821,52821,400.06816632583502,400.06816632583502,400.06816632583502,,,,,302817531,316845838,308471108.10000002,316911476,5653577.0999999996,-131520.5,-21573995.015863381,32881149.215863384,2.770180616427846,-6.8120821836638061,12.352443416519497,,,,,10621950.5,9468387,16973733.399999999,17205787.5,6351782.9000000004,7737400.5,3871657.970555556,8831907.8294444457,65.755448747489481,40.157507885233784,91.353389609745179,,,,,4589977.5999999996,4610048,4753817.5999999996,4767744,163840,184320,104901.20335978792,222778.79664021207,3.5923139652129086,2.2805802998221134,4.9040476306037037,,,,,enabled-algorithm-size-benefit,"delta=ablated-minus-enabled; size_delta_bytes=52821.0; compression_wall_ns_delta_percent=2.770180616427846; decompression_wall_ns_delta_percent=65.75544874748948; peak_rss_bytes_delta_percent=3.5923139652129086; conservative_size_ci95=[52821.0,52821.0]",
