experiment_id,machine_id,architecture,source_commit,config_sha256,dataset_manifest_sha256,randomization_seed,codec_executable_sha256,measurement_method,measurement_tool_sha256,split,codec,codec_config,profile,threads,dataset_id,row_scope,original_bytes,scheduled_trials,successful_trials,status,literal_only_archive_bytes_median,pre_entropy_archive_bytes_median,entropy_saved_bytes_median,entropy_penalty_bytes_median,procedural_gain_bytes_median,procedural_penalty_bytes_median,container_overhead_bytes_median,function_graph_bytes_median,coordinate_bytes_median,shared_definition_bytes_median,reference_bytes_median,parameter_bytes_median,residual_layer_bytes_median,literal_leaf_bytes_median,entropy_metadata_bytes_median,index_bytes_median,node_count_median,shared_node_count_median,residual_depth_sum_median,residual_root_count_median,function_reconstructed_bytes_median,literal_reconstructed_bytes_median,coordinate_saved_bytes_median,dag_saved_bytes_median,recursive_residual_saved_bytes_median,symbolic_saved_bytes_median,search_ns_median,archive_bytes_median,procedural_coverage,literal_fraction,procedural_gain_before_entropy_bytes,procedural_gain_bytes,entropy_coder_gain_bytes,entropy_coder_penalty_bytes,procedural_penalty_bytes,average_residual_depth,search_time_per_saved_byte_ns,time_per_saved_byte_basis
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-fsdd-v1-0-9-0-george-0-wav,file,4812,10,10,complete,5296,5296,0,0,0,0,472,6,0,0,0,0,0,4818,0,,2,0,0,0,0,4812,,,,,,5296,0,1,0,0,0,0,0,,,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-geoserver-2-28-2-natural-earth-gpkg,file,4288512,10,10,complete,4289928,4289928,2275031,0,2275031,0,1336,40,0,0,0,0,0,2013451,70,,10,0,0,0,0,4288512,,,,,,2014897,0,1,0,2275031,2275031,0,0,,1622.8408516191648,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-gnu-gnulib-20250729-git-bundle,file,64282180,10,10,complete,64296820,64296820,5346581,0,5346581,0,13648,496,0,0,0,0,0,58935227,868,,124,0,0,0,0,64282180,,,,,,58950239,0,1,0,5346581,5346581,0,0,,12833.82481692506,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-idc-cptac-sar-ct-dicom,file,133552,10,10,complete,134040,134040,55385,0,55385,0,472,8,0,0,0,0,0,78161,14,,2,0,0,0,0,133552,,,,,,78655,0,1,0,55385,55385,0,0,,3011.0263970389096,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-linux-v6-10-kernel-sched-core-c,file,315511,10,10,complete,315999,315999,199291,0,199291,0,472,8,0,0,0,0,0,116214,14,,2,0,0,0,0,315511,,,,,,116708,0,1,0,199291,199291,0,0,,1344.5066535869657,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-llvm-18-1-8-function-cpp,file,72100,10,10,complete,72588,72588,51867,0,51867,0,472,8,0,0,0,0,0,20227,14,,2,0,0,0,0,72100,,,,,,20721,0,1,0,51867,51867,0,0,,1271.6991054042069,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-nasa-hst-fos-y19g0309t-fits,file,43200,10,10,complete,43688,43688,21982,0,21982,0,472,8,0,0,0,0,0,21212,14,,2,0,0,0,0,43200,,,,,,21706,0,1,0,21982,21982,0,0,,2997.7796151396597,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-nyc-tlc-yellow-trip-2020-04-parquet,file,4442620,10,10,complete,4444036,4444036,11764,0,11764,0,1336,40,0,0,0,0,0,4430826,70,,10,0,0,0,0,4442620,,,,,,4432272,0,1,0,11764,11764,0,0,,341414.22471098264,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-uci-1081-gsalc-csv,file,5222034,10,10,complete,5223450,5223450,4321439,0,4321439,0,1336,40,0,0,0,0,0,900565,70,,10,0,0,0,0,5222034,,,,,,902011,0,1,0,4321439,4321439,0,0,,643.97738982315843,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,validation-zenodo-15978325-sem-tem-bmp,file,52326,10,10,complete,52814,52814,24779,0,24779,0,472,8,0,0,0,0,0,27541,14,,2,0,0,0,0,52326,,,,,,28035,0,1,0,24779,24779,0,0,,2724.7647806610435,compression_wall_ns
validation-v4-final-binary,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,eb89ca9bad1783e5aada0b0b7b949e1097f0f3dfb84dcd87dd1006670a8e8e5e,1297748005,8f1ca1238a4c2d6495b7cff729ce6ecb34da3f844a557ea7b90b0d9d52a10787,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,validation,mathsvg,balanced-v1,balanced,1,__aggregate__,corpus,79477825,400,400,complete,79514193,79514193,12747826,0,12747826,0,34648,854,0,0,0,0,0,66729383,1482,,226,0,0,0,0,79477825,,,,,,66766367,0,1,0,12747826,12747826,0,0,,6328.4869689937723,compression_wall_ns
