baseline_codec,baseline_config,mathsvg_profile,dataset,file,original_bytes,baseline_bytes,mathsvg_bytes,baseline_compression_ns,mathsvg_compression_ns,baseline_decompression_ns,mathsvg_decompression_ns,baseline_peak_rss,mathsvg_peak_rss,size_not_worse,compression_not_worse,decompression_not_worse,memory_not_worse,strict_metric_count,confidence_status,roundtrip_ok,native_mathsvg,schema_version,row_scope,experiment_id,machine_id,architecture,source_commit,dataset_manifest_sha256,randomization_seed,measurement_method,measurement_tool_sha256,split,dataset_id,input_sha256,threads,mathsvg_codec,mathsvg_codec_config,mathsvg_config_sha256,mathsvg_executable_sha256,mathsvg_status,baseline_config_sha256,baseline_executable_sha256,baseline_status,size_confidence_status,compression_confidence_status,decompression_confidence_status,memory_confidence_status,comparison_status,certificate_pass,failure_reason
xz-9e,xz-9e,balanced,development,datasets/data/silesia/x-ray,8474240,4491264,6800480,6557853936.5,7962668600.5,519456521.5,1019302942.5,146051072,26525696,false,false,false,true,1,confirmed,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-silesia-x-ray,7de9fce1405dc44ae5e6813ed21cd5751e761bd4265655a005d39b9685d1c9ad,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,1bd3a8a1a914bf55087f30b641adcacaac8d04f2cc5a9c21f3668bf2f6727da6,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,confirmed,confirmed,confirmed,confirmed,fail,false,size worse by 2309216 (51.4157%); compression worse by 1404814664 (21.4219%); decompression worse by 499846421 (96.2249%)
zstd-default,zstd-default,balanced,development,datasets/data/silesia/x-ray,8474240,6086279,6800480,217963367.5,7962668600.5,66075957.5,1019302942.5,19333120,26525696,false,false,false,false,0,confirmed,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-silesia-x-ray,7de9fce1405dc44ae5e6813ed21cd5751e761bd4265655a005d39b9685d1c9ad,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,confirmed,confirmed,confirmed,confirmed,fail,false,size worse by 714201 (11.7346%); compression worse by 7744705233 (3553.21%); decompression worse by 953226985 (1442.62%); memory worse by 7192576 (37.2034%)
gzip-6,gzip-6,balanced,development,datasets/synthetic/constant_00/s0000065536_n000p000_seed1297748005.bin,65536,96,485,8825053,33586324,8853287.5,9739226.5,1687552,4476928,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-constant-00,de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,bf920ab8461c6c60c8cc32db3d853f55655e60793cf7f64068847ad56c2b2e67,afea077ce127d4fa9ad410d3066ba2b54dea19c0b44f04adf56c72d5f7b7a9bb,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 389 (405.208%); compression worse by 24761271 (280.579%); decompression confidence is inconclusive; decompression point estimate worse by 885939 (10.0069%); memory worse by 2789376 (165.291%)
lz4,lz4,balanced,development,datasets/synthetic/constant_00/s0000065536_n000p000_seed1297748005.bin,65536,286,485,8872610,33586324,8771532,9739226.5,1736704,4476928,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-constant-00,de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 199 (69.5804%); compression worse by 24713714 (278.539%); decompression confidence is inconclusive; decompression point estimate worse by 967694.5 (11.0322%); memory worse by 2740224 (157.783%)
xz-9e,xz-9e,balanced,development,datasets/synthetic/constant_00/s0000065536_n000p000_seed1297748005.bin,65536,140,485,17054895,33586324,9012838.5,9739226.5,2758656,4476928,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-constant-00,de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,1bd3a8a1a914bf55087f30b641adcacaac8d04f2cc5a9c21f3668bf2f6727da6,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 345 (246.429%); compression worse by 16531429 (96.9307%); decompression confidence is inconclusive; decompression point estimate worse by 726388 (8.05948%); memory worse by 1718272 (62.2866%)
zstd-default,zstd-default,balanced,development,datasets/synthetic/constant_00/s0000065536_n000p000_seed1297748005.bin,65536,24,485,8823681.5,33586324,9407366,9739226.5,2861056,4476928,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-constant-00,de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 461 (1920.83%); compression worse by 24762642.5 (280.638%); decompression confidence is inconclusive; decompression point estimate worse by 331860.5 (3.52767%); memory worse by 1615872 (56.4782%)
gzip-6,gzip-6,balanced,development,datasets/synthetic/lfsr8/s0000065536_n000p000_seed1297748005.bin,65536,598,753,8791417,33304831,8777497.5,9086040,1687552,4493312,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-lfsr8,c22f599374ecb687cb2737130592553d274b26414a1c37bb1d36a02a3e7cdb64,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,bf920ab8461c6c60c8cc32db3d853f55655e60793cf7f64068847ad56c2b2e67,afea077ce127d4fa9ad410d3066ba2b54dea19c0b44f04adf56c72d5f7b7a9bb,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 155 (25.9197%); compression worse by 24513414 (278.833%); decompression confidence is inconclusive; decompression point estimate worse by 308542.5 (3.51515%); memory worse by 2805760 (166.262%)
lz4,lz4,balanced,development,datasets/synthetic/lfsr8/s0000065536_n000p000_seed1297748005.bin,65536,540,753,8941790.5,33304831,8941154,9086040,1736704,4493312,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-lfsr8,c22f599374ecb687cb2737130592553d274b26414a1c37bb1d36a02a3e7cdb64,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 213 (39.4444%); compression worse by 24363040.5 (272.463%); decompression confidence is inconclusive; decompression point estimate worse by 144886 (1.62044%); memory worse by 2756608 (158.726%)
xz-9e,xz-9e,balanced,development,datasets/synthetic/lfsr8/s0000065536_n000p000_seed1297748005.bin,65536,412,753,17482713.5,33304831,8863489,9086040,3975168,4493312,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-lfsr8,c22f599374ecb687cb2737130592553d274b26414a1c37bb1d36a02a3e7cdb64,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,1bd3a8a1a914bf55087f30b641adcacaac8d04f2cc5a9c21f3668bf2f6727da6,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 341 (82.767%); compression worse by 15822117.5 (90.5015%); decompression confidence is inconclusive; decompression point estimate worse by 222551 (2.51087%); memory worse by 518144 (13.0345%)
zstd-default,zstd-default,balanced,development,datasets/synthetic/lfsr8/s0000065536_n000p000_seed1297748005.bin,65536,279,753,8904888.5,33304831,9211087.5,9086040,2965504,4493312,false,false,true,false,1,inconclusive,true,true,1,file,development-pilot-v9-c8l-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-lfsr8,c22f599374ecb687cb2737130592553d274b26414a1c37bb1d36a02a3e7cdb64,1,mathsvg,balanced-v1,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,997217bcf5afe23ed4db02d2659111bebe4a16632bb36f27ef181784546603aa,complete,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 474 (169.892%); compression worse by 24399942.5 (274.006%); decompression confidence is inconclusive; memory worse by 1527808 (51.5193%)
