evidence_scope,experiment_id,machine_id,architecture,source_commit,config_sha256,dataset_manifest_sha256,randomization_seed,codec_executable_sha256,measurement_method,measurement_tool_sha256,split,codec,codec_config,profile,threads,native_mathsvg,dataset_id,row_scope,original_bytes,scheduled_measured_trials,successful_trials,failed_trials,timeout_trials,unavailable_trials,complete_repetitions,metric_status,roundtrip_all_successes,deterministic_archive_all_successes,archive_bytes_median,archive_fraction_median,compression_ratio_median,compression_wall_ns_median,compression_cpu_ns_median,compression_cpu_wall_fraction_median,decompression_wall_ns_median,decompression_cpu_ns_median,decompression_cpu_wall_fraction_median,compression_throughput_mb_s_median,decompression_throughput_mb_s_median,peak_rss_bytes_median,compression_peak_rss_bytes_median,decompression_peak_rss_bytes_median,procedural_evidence_status,literal_only_archive_bytes_median,pre_entropy_archive_bytes_median,procedural_gain_before_entropy_bytes_median,procedural_penalty_before_entropy_bytes_median,entropy_gain_bytes_median,entropy_penalty_bytes_median,function_reconstructed_bytes_median,literal_reconstructed_bytes_median,procedural_coverage_median,literal_fraction_median
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87709b813b8a43bf1daefec0720edb5cc19514800c17e2f8426e1ed06212516c,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,mathsvg,balanced-v1,balanced,1,true,dev-synthetic-recurrence,file,65536,10,10,0,0,0,10,complete,true,true,882,0.013458251953125,74.303854875283449,33428918,10000000,0.2991428289395307,9044312.5,0,0,1.9604624437381082,7.2463742014416681,4507648,4507648,3186688,exact,66024,66024,0,0,65142,0,0,65536,0,1
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,336f463f90c96b050e75def715bcb3785a9a14b9212acc71a60ab60e37b97f3f,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87709b813b8a43bf1daefec0720edb5cc19514800c17e2f8426e1ed06212516c,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,mathsvg,balanced-v1,balanced,1,true,__aggregate__,corpus,10114825,100,100,0,0,0,10,complete,true,true,7132862,0.70518886881384502,1.4180598194665759,8929916409.5,8630000000,0.96923896622274119,1204093210.5,1020000000,0.83649651556717375,1.1326909499037678,8.4007303719303863,26505216,26505216,7313408,exact,10121561,9924957,196604,0,2792095,0,196608,9918217,0.019437607669930027,0.98056239233006992
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-canterbury-alice29-txt,file,152089,10,10,0,0,0,10,complete,true,true,88718,0.58332949785980581,1.7142969859554995,8954388.5,0,0,8717136,0,0,16.985164111566505,17.447279932926612,1859584,1734656,1859584,not-applicable,,,,,,,,,,
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-canterbury-kennedy-xls,file,1029744,10,10,0,0,0,10,complete,true,true,374723,0.36389918270948896,2.7480138662425313,16966813,0,0,16947090.5,0,0,60.691657800477998,60.762289109810368,3047424,2899968,3047424,not-applicable,,,,,,,,,,
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-silesia-x-ray,file,8474240,10,10,0,0,0,10,complete,true,true,8406634,0.99202217543992144,1.0080419820822459,65387732.5,30000000,0.45229926267177178,65777618,20000000,0.30653563478857521,129.59989702449076,128.83179597539186,9967616,9840640,9967616,not-applicable,,,,,,,,,,
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-constant-00,file,65536,10,10,0,0,0,10,complete,true,true,286,0.004364013671875,229.14685314685315,9241923,0,0,8740534,0,0,7.0912538075108653,7.4979697032904262,1736704,1736704,1736704,not-applicable,,,,,,,,,,
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-lfsr8,file,65536,10,10,0,0,0,10,complete,true,true,540,0.00823974609375,121.36296296296297,8757913,0,0,8947647,0,0,7.4834930307813821,7.3244843338516592,1736704,1736704,1736704,not-applicable,,,,,,,,,,
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-linear,file,65536,10,10,0,0,0,10,complete,true,true,541,0.0082550048828125,121.13863216266174,8739128.5,0,0,8767528.5,0,0,7.4991723921430236,7.4767320328225653,1736704,1736704,1736704,not-applicable,,,,,,,,,,
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-periodic,file,65536,10,10,0,0,0,10,complete,true,true,292,0.00445556640625,224.43835616438355,8694913,0,0,8660820.5,0,0,7.537317283310589,7.5669548047187698,1736704,1736704,1736704,not-applicable,,,,,,,,,,
development,development-pilot-v10-budget-accounting-final,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-piecewise-mixed,file,65536,10,10,0,0,0,10,complete,true,true,13134,0.200408935546875,4.9897974722095322,9121762,0,0,8927096,0,0,7.1846240104750052,7.3421521686619364,1736704,1736704,1736704,not-applicable,,,,,,,,,,
