evidence_scope,experiment_id,machine_id,architecture,source_commit,config_sha256,dataset_manifest_sha256,randomization_seed,codec_executable_sha256,measurement_method,measurement_tool_sha256,split,codec,codec_config,profile,threads,native_mathsvg,dataset_id,row_scope,original_bytes,scheduled_measured_trials,successful_trials,failed_trials,timeout_trials,unavailable_trials,complete_repetitions,metric_status,roundtrip_all_successes,deterministic_archive_all_successes,archive_bytes_median,archive_fraction_median,compression_ratio_median,compression_wall_ns_median,compression_cpu_ns_median,compression_cpu_wall_fraction_median,decompression_wall_ns_median,decompression_cpu_ns_median,decompression_cpu_wall_fraction_median,compression_throughput_mb_s_median,decompression_throughput_mb_s_median,peak_rss_bytes_median,compression_peak_rss_bytes_median,decompression_peak_rss_bytes_median,procedural_evidence_status,literal_only_archive_bytes_median,pre_entropy_archive_bytes_median,procedural_gain_before_entropy_bytes_median,procedural_penalty_before_entropy_bytes_median,entropy_gain_bytes_median,entropy_penalty_bytes_median,function_reconstructed_bytes_median,literal_reconstructed_bytes_median,procedural_coverage_median,literal_fraction_median
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,1bd3a8a1a914bf55087f30b641adcacaac8d04f2cc5a9c21f3668bf2f6727da6,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,xz-9e,xz-9e,,1,false,__aggregate__,corpus,10114825,100,100,0,0,0,10,complete,true,true,4606124,0.45538345942712799,2.1959515201935509,8772098738,8525000000,0.97335710747310689,635505447.5,490000000,0.77057953659523759,1.1530678904409948,15.916192021289007,146057216,146057216,10272768,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-canterbury-alice29-txt,file,152089,10,10,0,0,0,10,complete,true,true,88718,0.58332949785980581,1.7142969859554995,9195180,0,0,8857504.5,0,0,16.547949687825199,17.170896079629692,1871872,1736704,1871872,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-canterbury-kennedy-xls,file,1029744,10,10,0,0,0,10,complete,true,true,374723,0.36389918270948896,2.7480138662425313,17172641.5,0,0,17101394,0,0,59.964223616257954,60.214076795613423,3035136,2881536,3035136,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-silesia-x-ray,file,8474240,10,10,0,0,0,10,complete,true,true,8406634,0.99202217543992144,1.0080419820822459,67145724,30000000,0.44583954319428243,65930215,30000000,0.45079281267627536,126.20682375509367,128.5375978860319,9986048,9850880,9986048,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-constant-00,file,65536,10,10,0,0,0,10,complete,true,true,286,0.004364013671875,229.14685314685315,8823374,0,0,8746667.5,0,0,7.4275801791820619,7.4928836447126468,1740800,1740800,1740800,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-lfsr8,file,65536,10,10,0,0,0,10,complete,true,true,540,0.00823974609375,121.36296296296297,8729033.5,0,0,8693699,0,0,7.5078717294942496,7.5383378904452591,1740800,1740800,1740800,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-linear,file,65536,10,10,0,0,0,10,complete,true,true,541,0.0082550048828125,121.13863216266174,8875591,0,0,8834160.5,0,0,7.3842481016085024,7.4184790979243047,1740800,1740800,1740800,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-periodic,file,65536,10,10,0,0,0,10,complete,true,true,292,0.00445556640625,224.43835616438355,8825773.5,0,0,8947016,0,0,7.4255334619611393,7.3249548165488623,1740800,1740800,1740800,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-piecewise-mixed,file,65536,10,10,0,0,0,10,complete,true,true,13134,0.200408935546875,4.9897974722095322,8896605.5,0,0,8711770.5,0,0,7.3664723495980606,7.5227781093610293,1740800,1740800,1740800,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-polynomial-d2,file,65536,10,10,0,0,0,10,complete,true,true,541,0.0082550048828125,121.13863216266174,8925377,0,0,8763772.5,0,0,7.3427068498910986,7.4783667018809439,1740800,1740800,1740800,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,dev-synthetic-recurrence,file,65536,10,10,0,0,0,10,complete,true,true,670,0.010223388671875,97.814925373134329,8779118,0,0,8734859.5,0,0,7.4650206895362921,7.5028582928811769,1740800,1740800,1740800,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,lz4,lz4,,1,false,__aggregate__,corpus,10114825,100,100,0,0,0,10,complete,true,true,8886079,0.87852029076133298,1.1382776362893015,153902968.5,30000000,0.19261380536634698,151677702,30000000,0.19721378848363685,65.723063612361727,66.687201257535932,9986048,9850880,9986048,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-canterbury-alice29-txt,file,152089,10,10,0,0,0,10,complete,true,true,56999,0.37477398102426868,2.6682748820154738,16965828.5,0,0,9219342.5,0,0,8.964431938107186,16.497506173045224,3586048,3586048,2836480,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-canterbury-kennedy-xls,file,1029744,10,10,0,0,0,10,complete,true,true,111746,0.10851823365807424,9.2150412542730837,33191651.5,0,0,17110162,0,0,31.024194070473811,60.183750411013378,5287936,5287936,3612672,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-silesia-x-ray,file,8474240,10,10,0,0,0,10,complete,true,true,6086279,0.71820942054980741,1.3923515501014658,216413396,200000000,0.92015869017256113,65778644,40000000,0.60610484394420727,39.157797722449324,128.83032831392535,19240960,19240960,6311936,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-synthetic-constant-00,file,65536,10,10,0,0,0,10,complete,true,true,24,0.0003662109375,2730.6666666666665,9080822.5,0,0,8922912.5,0,0,7.2182816372264611,7.344702270136688,2969600,2969600,2721792,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-synthetic-lfsr8,file,65536,10,10,0,0,0,10,complete,true,true,279,0.0042572021484375,234.89605734767025,8986311,0,0,8836093,0,0,7.2942751246392543,7.4168528754224106,2928640,2928640,2725888,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-synthetic-linear,file,65536,10,10,0,0,0,10,complete,true,true,281,0.0042877197265625,233.22419928825622,9239022,0,0,8683111,0,0,7.1002480909268044,7.5475462623031504,2928640,2928640,2693120,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-synthetic-periodic,file,65536,10,10,0,0,0,10,complete,true,true,29,0.0004425048828125,2259.8620689655172,8902307.5,0,0,8819419.5,0,0,7.3617571055742088,7.4308812972986491,2920448,2920448,2723840,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-synthetic-piecewise-mixed,file,65536,10,10,0,0,0,10,complete,true,true,12951,0.1976165771484375,5.0603042236120759,8949032,0,0,8851531.5,0,0,7.3232782802655922,7.4039232008227742,2863104,2863104,2717696,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-synthetic-polynomial-d2,file,65536,10,10,0,0,0,10,complete,true,true,281,0.0042877197265625,233.22419928825622,9454778.5,0,0,9035219.5,0,0,6.9480571707068357,7.2534020255414235,2928640,2928640,2705408,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,dev-synthetic-recurrence,file,65536,10,10,0,0,0,10,complete,true,true,409,0.0062408447265625,160.23471882640587,8979468,0,0,8882382.5,0,0,7.2984519328168709,7.3789188761469431,2920448,2920448,2689024,not-applicable,,,,,,,,,,
development,development-pilot-v3-current,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,zstd-default,zstd-default,,1,false,__aggregate__,corpus,10114825,100,100,0,0,0,10,complete,true,true,6269278,0.61981082223370154,1.6133955138055769,331828873.5,200000000,0.6073865977455537,156168427.5,40000000,0.25522983374545621,30.482054870869124,64.769210005997778,19240960,19240960,6311936,not-applicable,,,,,,,,,,
