baseline_codec,baseline_config,mathsvg_profile,dataset,file,original_bytes,baseline_bytes,mathsvg_bytes,baseline_compression_ns,mathsvg_compression_ns,baseline_decompression_ns,mathsvg_decompression_ns,baseline_peak_rss,mathsvg_peak_rss,size_not_worse,compression_not_worse,decompression_not_worse,memory_not_worse,strict_metric_count,confidence_status,roundtrip_ok,native_mathsvg,schema_version,row_scope,experiment_id,machine_id,architecture,source_commit,dataset_manifest_sha256,randomization_seed,measurement_method,measurement_tool_sha256,split,dataset_id,input_sha256,threads,mathsvg_codec,mathsvg_codec_config,mathsvg_config_sha256,mathsvg_executable_sha256,mathsvg_status,baseline_config_sha256,baseline_executable_sha256,baseline_status,size_confidence_status,compression_confidence_status,decompression_confidence_status,memory_confidence_status,comparison_status,certificate_pass,failure_reason
lz4,lz4,balanced,development,datasets/synthetic/piecewise_mixed/s0000065536_n000p000_seed1297748005.bin,65536,13134,13203,8884878,33542766.5,8778838,9068877.5,1740800,4571136,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-piecewise-mixed,38b3dc136b580000e98f02e075e2afc2aaa55e824df172b419522b9d70abe9ea,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 69 (0.525354%); compression worse by 24657888.5 (277.526%); decompression confidence is inconclusive; decompression point estimate worse by 290039.5 (3.30385%); memory worse by 2830336 (162.588%)
xz-9e,xz-9e,balanced,development,datasets/synthetic/piecewise_mixed/s0000065536_n000p000_seed1297748005.bin,65536,12424,13203,115513541,33542766.5,8998594,9068877.5,38453248,4571136,false,true,false,true,2,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-piecewise-mixed,38b3dc136b580000e98f02e075e2afc2aaa55e824df172b419522b9d70abe9ea,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,1bd3a8a1a914bf55087f30b641adcacaac8d04f2cc5a9c21f3668bf2f6727da6,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 779 (6.27012%); decompression confidence is inconclusive; decompression point estimate worse by 70283.5 (0.78105%)
zstd-default,zstd-default,balanced,development,datasets/synthetic/piecewise_mixed/s0000065536_n000p000_seed1297748005.bin,65536,12951,13203,8942142.5,33542766.5,8882164.5,9068877.5,2928640,4571136,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-piecewise-mixed,38b3dc136b580000e98f02e075e2afc2aaa55e824df172b419522b9d70abe9ea,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 252 (1.9458%); compression worse by 24600624 (275.109%); decompression confidence is inconclusive; decompression point estimate worse by 186713 (2.10211%); memory worse by 1642496 (56.0839%)
gzip-6,gzip-6,balanced,development,datasets/synthetic/polynomial_d2/s0000065536_n000p000_seed1297748005.bin,65536,594,754,8788223,33580494.5,8843770.5,9726061.5,1691648,4552704,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-polynomial-d2,84d3c13eee3f79467573fc92d68af063eeeb786852df80299fe4c5e51659f4e3,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,bf920ab8461c6c60c8cc32db3d853f55655e60793cf7f64068847ad56c2b2e67,afea077ce127d4fa9ad410d3066ba2b54dea19c0b44f04adf56c72d5f7b7a9bb,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 160 (26.936%); compression worse by 24792271.5 (282.108%); decompression confidence is inconclusive; decompression point estimate worse by 882291 (9.97641%); memory worse by 2861056 (169.128%)
lz4,lz4,balanced,development,datasets/synthetic/polynomial_d2/s0000065536_n000p000_seed1297748005.bin,65536,541,754,8902669.5,33580494.5,8775976,9726061.5,1740800,4552704,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-polynomial-d2,84d3c13eee3f79467573fc92d68af063eeeb786852df80299fe4c5e51659f4e3,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 213 (39.3715%); compression worse by 24677825 (277.196%); decompression confidence is inconclusive; decompression point estimate worse by 950085.5 (10.826%); memory worse by 2811904 (161.529%)
xz-9e,xz-9e,balanced,development,datasets/synthetic/polynomial_d2/s0000065536_n000p000_seed1297748005.bin,65536,412,754,17905964.5,33580494.5,8648995.5,9726061.5,3981312,4552704,false,false,false,false,0,confirmed,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-polynomial-d2,84d3c13eee3f79467573fc92d68af063eeeb786852df80299fe4c5e51659f4e3,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,1bd3a8a1a914bf55087f30b641adcacaac8d04f2cc5a9c21f3668bf2f6727da6,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,confirmed,confirmed,confirmed,confirmed,fail,false,size worse by 342 (83.0097%); compression worse by 15674530 (87.538%); decompression worse by 1077066 (12.4531%); memory worse by 571392 (14.3519%)
zstd-default,zstd-default,balanced,development,datasets/synthetic/polynomial_d2/s0000065536_n000p000_seed1297748005.bin,65536,281,754,9090427.5,33580494.5,9144673.5,9726061.5,2951168,4552704,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-polynomial-d2,84d3c13eee3f79467573fc92d68af063eeeb786852df80299fe4c5e51659f4e3,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 473 (168.327%); compression worse by 24490067 (269.405%); decompression confidence is inconclusive; decompression point estimate worse by 581388 (6.35767%); memory worse by 1601536 (54.2679%)
gzip-6,gzip-6,balanced,development,datasets/synthetic/recurrence/s0000065536_n000p000_seed1297748005.bin,65536,785,882,9009829,33289101,9064139,9236475.5,1691648,4526080,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-recurrence,8d5944aabf5526f28b79d4b3841ec21dbd86daac0caa96729fec8838039fdd69,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,bf920ab8461c6c60c8cc32db3d853f55655e60793cf7f64068847ad56c2b2e67,afea077ce127d4fa9ad410d3066ba2b54dea19c0b44f04adf56c72d5f7b7a9bb,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 97 (12.3567%); compression worse by 24279272 (269.475%); decompression confidence is inconclusive; decompression point estimate worse by 172336.5 (1.9013%); memory worse by 2834432 (167.554%)
lz4,lz4,balanced,development,datasets/synthetic/recurrence/s0000065536_n000p000_seed1297748005.bin,65536,670,882,8808527.5,33289101,8709793.5,9236475.5,1740800,4526080,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-recurrence,8d5944aabf5526f28b79d4b3841ec21dbd86daac0caa96729fec8838039fdd69,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,56c1b7390551d55bb056da7122b41ac3f7e4459570e4627ac278f7c91d669491,87c0d5d060fd36c685b98a38611b7bd6c4614d40b36d29be84edcd6c173f8160,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 212 (31.6418%); compression worse by 24480573.5 (277.919%); decompression confidence is inconclusive; decompression point estimate worse by 526682 (6.04701%); memory worse by 2785280 (160%)
xz-9e,xz-9e,balanced,development,datasets/synthetic/recurrence/s0000065536_n000p000_seed1297748005.bin,65536,544,882,16917994.5,33289101,8946019,9236475.5,4503552,4526080,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-recurrence,8d5944aabf5526f28b79d4b3841ec21dbd86daac0caa96729fec8838039fdd69,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,1bd3a8a1a914bf55087f30b641adcacaac8d04f2cc5a9c21f3668bf2f6727da6,b5b163eb273291934556377ab883b4b2a5d4da50bd0dc0a91774ecc234ccd8d0,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 338 (62.1324%); compression worse by 16371106.5 (96.7674%); decompression confidence is inconclusive; decompression point estimate worse by 290456.5 (3.24677%); memory worse by 22528 (0.500227%)
zstd-default,zstd-default,balanced,development,datasets/synthetic/recurrence/s0000065536_n000p000_seed1297748005.bin,65536,409,882,9225908.5,33289101,8825303.5,9236475.5,2887680,4526080,false,false,false,false,0,inconclusive,true,true,1,file,development-pilot-v7-structured-generators,local-x86-64,x86_64,36f84685dc00064dae9a239face7e8eff797ed28,88ed376ce82fbd9301fe2fce71dd0e3a4af5f837450b50b8489d678b19d5fca7,1297748005,gnu-time-v1-monotonic-wall,3b11dec50514a8473e9f6efa7a34d584d0657538c09988f61b72d38ad4991a10,development,dev-synthetic-recurrence,8d5944aabf5526f28b79d4b3841ec21dbd86daac0caa96729fec8838039fdd69,1,mathsvg,balanced-v1,70bb1e0dd999f0b072e68b38dc1ccb8bfc77175771bc5f1175f649a0aafa789e,c5c433301bf3bffaa1a75b00d10eca2866a1f5e6f412a031d562199e59f64a06,complete,8afdee0e1fe04f0a9c92a00ebbd438b50004de9dcdf47ce697a89ac0bdae40a5,7c5468b370f7c47eda07281e3437fafc568f95d10420051e3aa522709f9342c5,complete,confirmed,confirmed,inconclusive,confirmed,inconclusive,false,size worse by 473 (115.648%); compression worse by 24063192.5 (260.822%); decompression confidence is inconclusive; decompression point estimate worse by 411172 (4.65901%); memory worse by 1638400 (56.7376%)
